vertices,ProbShared2
3107,1.1067107375030765,1.1067107375030765,1.0
3401,1.066503226681622,1.066503226681622,1.0
4513,1.1424028125334793,1.1424028125334793,1.0
2876,1.2786013821169195,1.2786013821169195,1.0
3297,1.1982369714810797,1.1982369714810797,1.0
4355,1.2682599047878969,1.2682599047878969,1.0
2698,1.0890110439883884,1.0890110439883884,1.0
2981,1.065373875403552,1.065373875403552,1.0
3957,1.1081122480401693,1.1081122480401693,1.0
2796,1.1729927263185576,1.1729927263185576,1.0
3173,1.18710790730942,1.18710790730942,1.0
4252,1.2297873344616128,1.2297873344616128,1.0
2406,1.0,1.0,1.0
2686,1.0948066520207274,1.0948066520207274,1.0
3627,1.1971155242569713,1.1971155242569713,1.0
