#solverGreedy	
#Instance	Iteration	Segments	Edges	Vertices	Max k	Time	Solution value	Upper bound value	
random-2-opt-50-1337	0	135	5519	1828	25	715194488	46533.973554	0.000000	
random-2-opt-50-1337	1	148	6426	2126	25	809102069	42146.899548	0.000000	
random-2-opt-50-1337	2	172	9021	2983	25	1484321686	58325.090600	0.000000	
ic_die20-darkness-50-int-42	0	135	7250	2405	25	1523351510	22670.929765	0.000000	
ic_die20-darkness-50-int-42	1	148	8508	2820	25	2056125719	26137.406737	0.000000	
ic_die20-darkness-50-int-42	2	172	11064	3664	25	2821526781	25587.713965	0.000000	
ic_die22-edges-50-int-42	0	135	5873	1946	25	986188256	13321.089201	0.000000	
ic_die22-edges-50-int-42	1	148	7071	2341	25	1324137913	17350.653079	0.000000	
ic_die22-edges-50-int-42	2	172	9117	3015	25	1744090412	16818.102724	0.000000	
skyline_new_york-edges-50-float-42	0	135	7010	2325	25	1135913280	67982.371006	0.000000	
skyline_new_york-edges-50-float-42	1	148	8181	2711	25	1431459458	69639.628552	0.000000	
skyline_new_york-edges-50-float-42	2	172	10554	3494	25	2368772120	88583.343970	0.000000	
ic_die21-color-50-int-42	0	135	6065	2010	25	1130761083	18986.248405	0.000000	
ic_die21-color-50-int-42	1	148	6993	2315	25	1272198255	18366.144134	0.000000	
ic_die21-color-50-int-42	2	172	9453	3127	25	1991816450	19716.614265	0.000000	
