vertices,val,time,ProbShared,ProbShared2
987,73130.538161,73130.538161,73130.538161,73130.538161,73130.538161,73130.538161
1060,76127.335819,76127.335819,76127.335819,76127.335819,76127.335819,76127.335819
881,78724.75789,78724.75789,78724.75789,78724.75789,78724.75789,78724.75789
942,82323.802967,82323.802967,82323.802967,82323.802967,82323.802967,82323.802967
1010,8875.589032,8875.589032,8875.589032,8875.589032,8875.589032,8875.589032
1078,9095.120669,9095.120669,9095.120669,9095.120669,9095.120669,9095.120669
1434,69632.837184,69632.837184,69632.837184,69632.837184,69632.837184,69632.837184
1537,72131.272774,72131.272774,72131.272774,72131.272774,72131.272774,72131.272774
1728,324126.154477,324126.154477,324126.154477,324150.025196,324150.025196,324126.154477
1852,336457.370514,336457.370514,336457.370514,336488.23667,336488.23667,336457.370514
2143,84075.798195,84075.798195,84075.798195,84075.798195,84075.798195,84075.798195
2283,87444.569393,87444.569393,87444.569393,87448.467967,87448.467967,87444.569393
1670,9959.269976,9959.269976,9959.269976,9960.104881,9960.104881,9959.269976
1732,10214.621264,10214.621264,10214.621264,10215.14645,10215.14645,10214.621264
1160,77179.913584,77179.913584,77179.913584,77179.913584,77179.913584,77179.913584
1226,78270.2941,78270.2941,78270.2941,78270.2941,78270.2941,78270.2941
1436,843.852482,843.852482,843.852482,843.867195,843.867195,843.852482
1549,885.284905,885.284905,885.284905,885.308231,885.308231,885.284905
1716,76761.012733,76761.012733,76761.012733,76768.685986,76768.685986,76761.012733
1819,80708.326634,80708.326634,80708.326634,80714.196818,80714.196818,80708.326634
3107,315520.011314,315520.011314,315520.011314,315550.956895,315550.956895,315520.011314
3401,329517.083717,329517.083717,329517.083717,329545.323797,329545.323797,329517.083717
4513,359260.488353,359260.488353,359260.488353,359260.488353,359260.488353,359260.488353
2876,347327.986556,347327.986556,347327.986556,371739.730543,371739.730543,347327.986556
3297,348193.224683,348193.224683,348193.224683,395305.997026,395305.997026,348193.224683
4355,391721.694632,391721.694632,391721.694632,429920.903759,429920.903759,391721.694632
2698,11292.729702,11292.729702,11292.729702,11293.832658,11293.832658,11292.729702
2981,11725.438169,11725.438169,11725.438169,11725.438169,11725.438169,11725.438169
3957,12544.041592,12544.041592,12544.041592,12545.275284,12545.275284,12544.041592
2796,29493.964268,29493.964268,29493.964268,30870.059653,30870.059653,29493.964268
