#solverSAGlobal	
#Instance	Iteration	Segments	Edges	Vertices	Max k	Time	Solution value	Upper bound value	
random-2-opt-50-1337	0	135	3691	1828	5	1450461541	7571.422672	
random-2-opt-50-1337	0	135	3691	1828	10	2066679611	16265.250653	
random-2-opt-50-1337	0	135	3691	1828	15	3142375846	24862.725001	
random-2-opt-50-1337	0	135	3691	1828	20	3647807516	37982.201388	
random-2-opt-50-1337	0	135	3691	1828	25	4203451654	46533.973554	
random-2-opt-50-1337	0	135	3691	1828	30	4562872288	60017.861689	
random-2-opt-50-1337	1	148	4300	2126	5	1883954917	7571.422672	
random-2-opt-50-1337	1	148	4300	2126	10	1903040024	15493.374880	
random-2-opt-50-1337	1	148	4300	2126	15	2503770744	23134.596621	
random-2-opt-50-1337	1	148	4300	2126	20	3416450574	30670.485551	
random-2-opt-50-1337	1	148	4300	2126	25	3505499121	42146.899548	
random-2-opt-50-1337	1	148	4300	2126	30	4799887068	54057.882718	
random-2-opt-50-1337	2	172	6038	2983	5	1869666703	8344.693644	
random-2-opt-50-1337	2	172	6038	2983	10	2475662698	16283.566643	
random-2-opt-50-1337	2	172	6038	2983	15	3379057997	26050.770229	
random-2-opt-50-1337	2	172	6038	2983	20	3845942462	42395.799770	
random-2-opt-50-1337	2	172	6038	2983	25	4890008673	58382.149157	
random-2-opt-50-1337	2	172	6038	2983	30	5606848126	71814.084427	
ic_die20-darkness-50-int-42	0	135	4845	2405	5	1478219744	2637.653029	
ic_die20-darkness-50-int-42	0	135	4845	2405	10	2227441162	6905.592555	
ic_die20-darkness-50-int-42	0	135	4845	2405	15	3481123475	11954.346461	
ic_die20-darkness-50-int-42	0	135	4845	2405	20	3899142910	17946.516124	
ic_die20-darkness-50-int-42	0	135	4845	2405	25	4495804031	22670.929765	
ic_die20-darkness-50-int-42	0	135	4845	2405	30	5186611686	28926.847490	
ic_die20-darkness-50-int-42	1	148	5688	2820	5	1968892793	3157.749275	
ic_die20-darkness-50-int-42	1	148	5688	2820	10	2997860258	8088.801772	
ic_die20-darkness-50-int-42	1	148	5688	2820	15	3664281934	14098.595888	
ic_die20-darkness-50-int-42	1	148	5688	2820	20	5378848770	19734.167110	
ic_die20-darkness-50-int-42	1	148	5688	2820	25	5925808847	26137.406737	
ic_die20-darkness-50-int-42	1	148	5688	2820	30	6954664806	32753.345843	
ic_die20-darkness-50-int-42	2	172	7400	3664	5	3134591178	4134.555661	
ic_die20-darkness-50-int-42	2	172	7400	3664	10	3299864726	9444.456969	
