#solverIteratedGlobal,,,,,,,,
#Instance,Iteration,Segments,Edges,Vertices,Max k,Time,Solution value,Upper bound value
ic_die25-edges-50-int-42,0,135,4087,2026,30,7583949468,23305.721078,
ic_die25-edges-50-int-42,1,148,4926,2439,5,67102274,2453.737057,
ic_die25-edges-50-int-42,1,148,4926,2439,10,604692036,5879.478111,
ic_die25-edges-50-int-42,1,148,4926,2439,15,3673582780,10894.329598,
ic_die25-edges-50-int-42,1,148,4926,2439,20,7027775240,15395.584567,
ic_die25-edges-50-int-42,1,148,4926,2439,25,11618224627,19981.538316,
ic_die25-edges-50-int-42,1,148,4926,2439,30,18014824634,24083.880498,
ic_die25-edges-50-int-42,2,172,6324,3126,5,89737786,2436.536811,
ic_die25-edges-50-int-42,2,172,6324,3126,10,1842007421,7033.578679,
ic_die25-edges-50-int-42,2,172,6324,3126,15,5627153074,11864.896822,
ic_die25-edges-50-int-42,2,172,6324,3126,20,10728842071,16663.869894,
ic_die25-edges-50-int-42,2,172,6324,3126,25,16649325737,22691.917438,
ic_die25-edges-50-int-42,2,172,6324,3126,30,25130339560,28487.940412,
skyline_new_york-edges-50-int-42,0,135,4063,2014,5,73400114,11212.888685,
skyline_new_york-edges-50-int-42,0,135,4063,2014,10,629843512,31512.136209,
skyline_new_york-edges-50-int-42,0,135,4063,2014,15,2963837685,53114.075128,
skyline_new_york-edges-50-int-42,0,135,4063,2014,20,3530729712,70551.95312,
skyline_new_york-edges-50-int-42,0,135,4063,2014,25,6957502212,94009.46095,
skyline_new_york-edges-50-int-42,0,135,4063,2014,30,7587282456,114293.661738,
skyline_new_york-edges-50-int-42,1,148,4810,2381,5,130480389,13166.956874,
skyline_new_york-edges-50-int-42,1,148,4810,2381,10,326906794,28899.16749,
skyline_new_york-edges-50-int-42,1,148,4810,2381,15,2546698108,49375.372721,
skyline_new_york-edges-50-int-42,1,148,4810,2381,20,5430157701,65754.210317,
skyline_new_york-edges-50-int-42,1,148,4810,2381,25,10961682688,96265.321391,
skyline_new_york-edges-50-int-42,1,148,4810,2381,30,20646466110,121757.444595,
skyline_new_york-edges-50-int-42,2,172,6378,3153,5,230298490,15814.003775,
skyline_new_york-edges-50-int-42,2,172,6378,3153,10,1524951405,38832.475066,
skyline_new_york-edges-50-int-42,2,172,6378,3153,15,2893334038,60641.951938,
skyline_new_york-edges-50-int-42,2,172,6378,3153,20,5148594572,79724.462652,
skyline_new_york-edges-50-int-42,2,172,6378,3153,25,12028729937,103238.899593,
skyline_new_york-edges-50-int-42,2,172,6378,3153,30,21106849747,135010.177204,
ic_die26-color-50-int-42,0,135,4085,2025,5,55807084,3446.168292,
ic_die26-color-50-int-42,0,135,4085,2025,10,598685240,7717.859007,
ic_die26-color-50-int-42,0,135,4085,2025,15,1044778519,11859.410874,
ic_die26-color-50-int-42,0,135,4085,2025,20,4421760506,17286.864166,
ic_die26-color-50-int-42,0,135,4085,2025,25,7126897230,22713.188497,
ic_die26-color-50-int-42,0,135,4085,2025,30,17369736688,28870.438511,
ic_die26-color-50-int-42,1,148,4640,2296,5,65615433,3446.168292,
ic_die26-color-50-int-42,1,148,4640,2296,10,258843415,7756.517142,
ic_die26-color-50-int-42,1,148,4640,2296,15,2722957013,13225.574367,
ic_die26-color-50-int-42,1,148,4640,2296,20,1796026196,18085.837981,
ic_die26-color-50-int-42,1,148,4640,2296,25,4105167789,23381.242536,
ic_die26-color-50-int-42,1,148,4640,2296,30,11115556088,29795.468959,
ic_die26-color-50-int-42,2,172,6402,3165,5,177598136,4057.34815,
ic_die26-color-50-int-42,2,172,6402,3165,10,1004869847,9639.774622,
ic_die26-color-50-int-42,2,172,6402,3165,15,3112157473,15043.353036,
ic_die26-color-50-int-42,2,172,6402,3165,20,5651921467,21690.888365,
ic_die26-color-50-int-42,2,172,6402,3165,25,17638356243,29082.175327,
ic_die26-color-50-int-42,2,172,6402,3165,30,10159687632,35703.144286,
ic_die05-darkness-50-int-42,0,135,4281,2123,5,81351931,2865.773311,
ic_die05-darkness-50-int-42,0,135,4281,2123,10,462971120,7077.792514,
ic_die05-darkness-50-int-42,0,135,4281,2123,15,1425410428,12237.913444,
ic_die05-darkness-50-int-42,0,135,4281,2123,20,6186334971,19106.922342,
ic_die05-darkness-50-int-42,0,135,4281,2123,25,11070447887,25484.380718,
ic_die05-darkness-50-int-42,0,135,4281,2123,30,11637021335,32594.847102,
ic_die05-darkness-50-int-42,1,148,4954,2453,5,53276325,2840.021963,
ic_die05-darkness-50-int-42,1,148,4954,2453,10,1384280632,8682.199912,
ic_die05-darkness-50-int-42,1,148,4954,2453,15,2967084954,13503.3468,
ic_die05-darkness-50-int-42,1,148,4954,2453,20,10455886160,19200.120495,
ic_die05-darkness-50-int-42,1,148,4954,2453,25,16466910421,26382.560541,
ic_die05-darkness-50-int-42,1,148,4954,2453,30,35942675723,34715.050714,
ic_die05-darkness-50-int-42,2,172,6720,3324,5,106909694,4129.818073,
ic_die05-darkness-50-int-42,2,172,6720,3324,10,868639295,8203.828222,
ic_die05-darkness-50-int-42,2,172,6720,3324,15,8705124841,15444.401389,
ic_die05-darkness-50-int-42,2,172,6720,3324,20,9545645150,21988.235736,
ic_die05-darkness-50-int-42,2,172,6720,3324,25,22464407588,30271.574601,
ic_die05-darkness-50-int-42,2,172,6720,3324,30,36370779888,38629.705866,
