#solverIteratedLocal	
#Instance	Iteration	Segments	Edges	Vertices	Max k	Time	Solution value	Upper bound value	
random-2-opt-60-1337	0	193	7435	3681	5	154295595	8254.095347	
random-2-opt-60-1337	0	193	7435	3681	10	937704265	20769.473295	
random-2-opt-60-1337	0	193	7435	3681	15	5617691586	34851.555893	
random-2-opt-60-1337	0	193	7435	3681	20	19452754745	58960.089939	
random-2-opt-60-1337	0	193	7435	3681	25	20420401611	73330.758137	
random-2-opt-60-1337	0	193	7435	3681	30	30987955053	93006.839458	
random-2-opt-60-1337	1	209	8801	4356	5	179097840	11226.621180	
random-2-opt-60-1337	1	209	8801	4356	10	1041901470	22828.998237	
random-2-opt-60-1337	1	209	8801	4356	15	9884352566	39006.253027	
random-2-opt-60-1337	1	209	8801	4356	20	19966592913	59898.722463	
random-2-opt-60-1337	1	209	8801	4356	25	29506181693	81199.735032	
random-2-opt-60-1337	1	209	8801	4356	30	40410013955	100206.351034	
random-2-opt-60-1337	2	246	12082	5978	5	411545280	11258.036407	
random-2-opt-60-1337	2	246	12082	5978	10	813949801	24635.934589	
random-2-opt-60-1337	2	246	12082	5978	15	11439751562	47209.984291	
random-2-opt-60-1337	2	246	12082	5978	20	18132318648	67703.130646	
random-2-opt-60-1337	2	246	12082	5978	25	24930149371	86620.294620	
random-2-opt-60-1337	2	246	12082	5978	30	44298419768	109591.025302	
von_koch-random-55-3	0	163	5373	2645	5	38596028	3034.400093	
von_koch-random-55-3	0	163	5373	2645	10	1138167519	8638.052235	
von_koch-random-55-3	0	163	5373	2645	15	4920182962	14460.640395	
von_koch-random-55-3	0	163	5373	2645	20	11622437154	20302.409869	
von_koch-random-55-3	0	163	5373	2645	25	20819354241	26353.990358	
von_koch-random-55-3	0	163	5373	2645	30	18973551911	32418.536703	
von_koch-random-55-3	1	179	6153	3026	5	45201116	3034.400093	
von_koch-random-55-3	1	179	6153	3026	10	2230189505	10383.784959	
von_koch-random-55-3	1	179	6153	3026	15	6417027638	16127.514910	
von_koch-random-55-3	1	179	6153	3026	20	15971620516	22771.489650	
von_koch-random-55-3	1	179	6153	3026	25	18290946867	29003.545357	
von_koch-random-55-3	1	179	6153	3026	30	24033170500	35371.459408	
von_koch-random-55-3	2	213	8481	4170	5	74099943	3068.561437	
von_koch-random-55-3	2	213	8481	4170	10	3528125922	9997.105009	
von_koch-random-55-3	2	213	8481	4170	15	11131035834	17383.686551	
von_koch-random-55-3	2	213	8481	4170	20	30439211867	26072.762744	
von_koch-random-55-3	2	213	8481	4170	25	51020300812	33545.987601	
von_koch-random-55-3	2	213	8481	4170	30	59651300760	40581.196251	
von_koch-random-55-4	0	163	5982	2948	5	71811460	10853.916524	
von_koch-random-55-4	0	163	5982	2948	10	1009332284	26795.382061	
von_koch-random-55-4	0	163	5982	2948	15	1692875148	43393.739817	
von_koch-random-55-4	0	163	5982	2948	20	4472527706	58618.734908	
von_koch-random-55-4	0	163	5982	2948	25	14943794198	75652.544762	
von_koch-random-55-4	0	163	5982	2948	30	28638175200	96500.672126	
von_koch-random-55-4	1	179	6789	3342	5	82987883	10853.916524	
von_koch-random-55-4	1	179	6789	3342	10	553139814	26719.392129	
von_koch-random-55-4	1	179	6789	3342	15	1985178174	45428.228181	
von_koch-random-55-4	1	179	6789	3342	20	7080632258	66643.988625	
von_koch-random-55-4	1	179	6789	3342	25	12669347411	83599.152108	
von_koch-random-55-4	1	179	6789	3342	30	29324517213	103632.441067	
von_koch-random-55-4	2	213	9115	4480	5	120104662	10853.916524	
von_koch-random-55-4	2	213	9115	4480	10	771313424	26757.635882	
von_koch-random-55-4	2	213	9115	4480	15	3696518197	46377.953030	
von_koch-random-55-4	2	213	9115	4480	20	8376114171	67299.442521	
von_koch-random-55-4	2	213	9115	4480	25	26004561060	89605.467888	
von_koch-random-55-4	2	213	9115	4480	30	41466004870	109443.734305	
von_koch-random-60-2	0	193	8426	4153	5	167299360	1183.302276	
von_koch-random-60-2	0	193	8426	4153	10	890701999	2806.620116	
von_koch-random-60-2	0	193	8426	4153	15	10619574728	5344.033199	
von_koch-random-60-2	0	193	8426	4153	20	22166976097	7412.090765	
von_koch-random-60-2	0	193	8426	4153	25	55779695822	10217.428467	
von_koch-random-60-2	0	193	8426	4153	30	69245084941	12573.718178	
von_koch-random-60-2	1	209	9717	4787	5	196688342	1183.302276	
von_koch-random-60-2	1	209	9717	4787	10	1060851647	2806.620116	
von_koch-random-60-2	1	209	9717	4787	15	11859309728	5076.058209	
von_koch-random-60-2	1	209	9717	4787	20	31305172052	7615.369806	
von_koch-random-60-2	1	209	9717	4787	25	59293768670	10549.975086	
von_koch-random-60-2	1	209	9717	4787	30	85698534164	12946.621325	
von_koch-random-60-2	2	246	13518	6665	5	398342835	1417.199917	
von_koch-random-60-2	2	246	13518	6665	10	3426193022	3569.078807	
von_koch-random-60-2	2	246	13518	6665	15	14829981209	6110.383414	
von_koch-random-60-2	2	246	13518	6665	20	25200089462	8652.824667	
von_koch-random-60-2	2	246	13518	6665	25	43260827924	11243.646005	
von_koch-random-60-2	2	246	13518	6665	30	87639460422	14732.536950	
von_koch-random-60-5	0	193	7031	3462	5	113000314	119684.385620	
von_koch-random-60-5	0	193	7031	3462	10	3599321240	345263.239060	
von_koch-random-60-5	0	193	7031	3462	15	3161884235	449034.780578	
von_koch-random-60-5	0	193	7031	3462	20	5670606498	624448.676660	
von_koch-random-60-5	0	193	7031	3462	25	27566878762	939054.055313	
von_koch-random-60-5	0	193	7031	3462	30	43980523609	1179523.727744	
von_koch-random-60-5	1	209	8390	4132	5	87409213	92758.912448	
von_koch-random-60-5	1	209	8390	4132	10	3620594621	354156.127320	
von_koch-random-60-5	1	209	8390	4132	15	4563013717	548301.701328	
von_koch-random-60-5	1	209	8390	4132	20	10702621172	776286.926930	
von_koch-random-60-5	1	209	8390	4132	25	16967344322	1004365.603334	
von_koch-random-60-5	1	209	8390	4132	30	34710566960	1277726.239386	
von_koch-random-60-5	2	246	11869	5850	5	398033551	128307.143653	
von_koch-random-60-5	2	246	11869	5850	10	3930387940	378276.234322	
von_koch-random-60-5	2	246	11869	5850	15	8038589688	607597.898260	
von_koch-random-60-5	2	246	11869	5850	20	22164231406	879244.056734	
von_koch-random-60-5	2	246	11869	5850	25	16349984787	1110017.248987	
von_koch-random-60-5	2	246	11869	5850	30	31985371552	1407067.371441	
random-x-monotone-55-1337	0	158	5948	2950	5	61304456	9291.644760	
random-x-monotone-55-1337	0	158	5948	2950	10	1366800583	20588.348839	
random-x-monotone-55-1337	0	158	5948	2950	15	4551898112	42048.153809	
random-x-monotone-55-1337	0	158	5948	2950	20	7689077902	58372.784695	
random-x-monotone-55-1337	0	158	5948	2950	25	12176024104	73401.689129	
random-x-monotone-55-1337	0	158	5948	2950	30	19990480970	92993.400622	
random-x-monotone-55-1337	1	172	6820	3379	5	71242321	9291.644760	
random-x-monotone-55-1337	1	172	6820	3379	10	907786074	20213.904137	
random-x-monotone-55-1337	1	172	6820	3379	15	5453406973	42048.153809	
random-x-monotone-55-1337	1	172	6820	3379	20	10351262463	59679.162813	
random-x-monotone-55-1337	1	172	6820	3379	25	20919738180	76221.445334	
random-x-monotone-55-1337	1	172	6820	3379	30	29798242809	96554.802268	
random-x-monotone-55-1337	2	205	9073	4489	5	105298343	9291.644760	
random-x-monotone-55-1337	2	205	9073	4489	10	1377533048	21553.981736	
random-x-monotone-55-1337	2	205	9073	4489	15	8855165260	42342.928701	
random-x-monotone-55-1337	2	205	9073	4489	20	21583791846	62334.603569	
random-x-monotone-55-1337	2	205	9073	4489	25	27718715462	80649.596522	
random-x-monotone-55-1337	2	205	9073	4489	30	45084922883	101653.636264	
von_koch-random-60-4	0	193	7654	3764	5	56151056	9110.974231	
von_koch-random-60-4	0	193	7654	3764	10	699255102	24224.467778	
von_koch-random-60-4	0	193	7654	3764	15	2841589663	39346.815903	
von_koch-random-60-4	0	193	7654	3764	20	12248736334	61015.186410	
von_koch-random-60-4	0	193	7654	3764	25	24497106852	78932.423826	
von_koch-random-60-4	0	193	7654	3764	30	32220179929	95093.582107	
von_koch-random-60-4	1	209	8986	4418	5	67190158	9110.974231	
von_koch-random-60-4	1	209	8986	4418	10	860796464	24224.467778	
von_koch-random-60-4	1	209	8986	4418	15	3489878928	39346.815903	
von_koch-random-60-4	1	209	8986	4418	20	14923570007	61015.186410	
von_koch-random-60-4	1	209	8986	4418	25	36154039672	80730.193063	
von_koch-random-60-4	1	209	8986	4418	30	52702009164	99853.205202	
von_koch-random-60-4	2	246	11435	5621	5	107498734	9135.218952	
von_koch-random-60-4	2	246	11435	5621	10	2870645978	27133.641478	
von_koch-random-60-4	2	246	11435	5621	15	18461196513	48945.330659	
von_koch-random-60-4	2	246	11435	5621	20	17126093584	64363.390731	
von_koch-random-60-4	2	246	11435	5621	25	67779754785	88106.978642	
von_koch-random-60-4	2	246	11435	5621	30	69066429370	107768.658461	
von_koch-random-60-3	0	193	6361	3129	5	110287812	4269.576568	
von_koch-random-60-3	0	193	6361	3129	10	773822506	7955.708420	
von_koch-random-60-3	0	193	6361	3129	15	8021674081	15200.365828	
von_koch-random-60-3	0	193	6361	3129	20	7147726891	19022.497779	
von_koch-random-60-3	0	193	6361	3129	25	23628521350	26914.132166	
von_koch-random-60-3	0	193	6361	3129	30	28501147203	32801.636061	
von_koch-random-60-3	1	209	7494	3685	5	56018516	3012.055243	
von_koch-random-60-3	1	209	7494	3685	10	979587089	8195.968163	
von_koch-random-60-3	1	209	7494	3685	15	8084872360	15084.046560	
von_koch-random-60-3	1	209	7494	3685	20	10193378227	20356.463806	
von_koch-random-60-3	1	209	7494	3685	25	28914276828	29506.484986	
von_koch-random-60-3	1	209	7494	3685	30	35692847146	35783.681926	
von_koch-random-60-3	2	246	10551	5190	5	99340519	3019.954599	
von_koch-random-60-3	2	246	10551	5190	10	1225403101	8101.261446	
von_koch-random-60-3	2	246	10551	5190	15	17100156865	17339.585939	
von_koch-random-60-3	2	246	10551	5190	20	23385607254	24059.981688	
von_koch-random-60-3	2	246	10551	5190	25	37101537299	31425.356434	
von_koch-random-60-3	2	246	10551	5190	30	57157671400	40111.086608	
von_koch-random-55-5	0	163	5896	2908	5	89999498	128283.861414	
von_koch-random-55-5	0	163	5896	2908	10	1593399797	302945.025374	
von_koch-random-55-5	0	163	5896	2908	15	4659340281	520026.627332	
von_koch-random-55-5	0	163	5896	2908	20	14148686224	778411.270847	
von_koch-random-55-5	0	163	5896	2908	25	24684193758	969252.448894	
von_koch-random-55-5	0	163	5896	2908	30	34667179300	1169368.627562	
von_koch-random-55-5	1	179	7008	3453	5	111385868	128283.861414	
von_koch-random-55-5	1	179	7008	3453	10	1929025956	306577.160791	
von_koch-random-55-5	1	179	7008	3453	15	6370214900	582429.943695	
von_koch-random-55-5	1	179	7008	3453	20	14418401010	834572.192512	
von_koch-random-55-5	1	179	7008	3453	25	26351454816	1076665.788252	
von_koch-random-55-5	1	179	7008	3453	30	41552746082	1312102.652060	
von_koch-random-55-5	2	213	9808	4831	5	180748759	128283.861414	
von_koch-random-55-5	2	213	9808	4831	10	1985316348	335891.727465	
von_koch-random-55-5	2	213	9808	4831	15	11820334073	639588.694287	
von_koch-random-55-5	2	213	9808	4831	20	22721620099	935414.207870	
von_koch-random-55-5	2	213	9808	4831	25	20180555025	1193141.195711	
von_koch-random-55-5	2	213	9808	4831	30	35931822165	1478286.960346	
von_koch-random-55-2	0	163	6496	3209	5	190875167	1497.472247	
von_koch-random-55-2	0	163	6496	3209	10	680985858	3192.033988	
von_koch-random-55-2	0	163	6496	3209	15	3872729050	5408.887680	
von_koch-random-55-2	0	163	6496	3209	20	4557459796	7466.119511	
von_koch-random-55-2	0	163	6496	3209	25	9418450032	9551.954163	
von_koch-random-55-2	0	163	6496	3209	30	17068051378	11900.063519	
von_koch-random-55-2	1	179	7554	3729	5	109507318	1320.660366	
von_koch-random-55-2	1	179	7554	3729	10	836626886	3207.918864	
von_koch-random-55-2	1	179	7554	3729	15	8615978692	5562.121755	
von_koch-random-55-2	1	179	7554	3729	20	9512135114	8025.351692	
von_koch-random-55-2	1	179	7554	3729	25	18421621509	10325.553418	
