#solverGreedyLocalGlobal	
#Instance	Iteration	Segments	Edges	Vertices	Max k	Time	Solution value	Upper bound value	
random-x-monotone-55-1337	0	158	5948	2950	10	92322454	18078.351133	
random-x-monotone-55-1337	0	158	5948	2950	15	205584280	27521.773444	
random-x-monotone-55-1337	0	158	5948	2950	20	370856665	45369.348184	
random-x-monotone-55-1337	0	158	5948	2950	25	594265844	62033.193849	
random-x-monotone-55-1337	0	158	5948	2950	30	862298669	74986.508487	
random-x-monotone-55-1337	1	172	6820	3379	5	35546333	9291.644760	
random-x-monotone-55-1337	1	172	6820	3379	10	113783642	18198.698748	
random-x-monotone-55-1337	1	172	6820	3379	15	240376173	25703.195258	
random-x-monotone-55-1337	1	172	6820	3379	20	438404480	41959.260501	
random-x-monotone-55-1337	1	172	6820	3379	25	698766436	60221.467992	
random-x-monotone-55-1337	1	172	6820	3379	30	1024602444	75130.215551	
random-x-monotone-55-1337	2	205	9073	4489	5	50872328	9291.644760	
random-x-monotone-55-1337	2	205	9073	4489	10	167979708	17912.932009	
random-x-monotone-55-1337	2	205	9073	4489	15	357029397	26479.206525	
random-x-monotone-55-1337	2	205	9073	4489	20	646284636	42324.874660	
random-x-monotone-55-1337	2	205	9073	4489	25	1038786365	59308.013700	
random-x-monotone-55-1337	2	205	9073	4489	30	1525659368	78801.555946	
von_koch-random-60-4	0	193	7654	3764	5	30827365	9110.974231	
von_koch-random-60-4	0	193	7654	3764	10	109465983	21400.430323	
von_koch-random-60-4	0	193	7654	3764	15	244450667	31701.803740	
von_koch-random-60-4	0	193	7654	3764	20	452775635	47446.749953	
von_koch-random-60-4	0	193	7654	3764	25	736528127	61990.628126	
von_koch-random-60-4	0	193	7654	3764	30	1101697161	76833.920014	
von_koch-random-60-4	1	209	8986	4418	5	37512761	9110.974231	
von_koch-random-60-4	1	209	8986	4418	10	135053455	21400.430323	
von_koch-random-60-4	1	209	8986	4418	15	301970924	31701.803740	
von_koch-random-60-4	1	209	8986	4418	20	548406791	47446.749953	
von_koch-random-60-4	1	209	8986	4418	25	911669045	61990.628126	
von_koch-random-60-4	1	209	8986	4418	30	1354478552	76833.920014	
von_koch-random-60-4	2	246	11435	5621	5	55924046	9135.218952	
von_koch-random-60-4	2	246	11435	5621	10	194657562	22590.153007	
von_koch-random-60-4	2	246	11435	5621	15	484121753	36375.317301	
von_koch-random-60-4	2	246	11435	5621	20	859730594	48386.439971	
von_koch-random-60-4	2	246	11435	5621	25	1371561514	66587.340367	
von_koch-random-60-4	2	246	11435	5621	30	2046706602	83407.455750	
von_koch-random-60-3	0	193	6361	3129	5	23424882	2915.317368	
von_koch-random-60-3	0	193	6361	3129	10	83244034	6997.044541	
