#solverSALocal	
#Instance	Iteration	Segments	Edges	Vertices	Max k	Time	Solution value	Upper bound value	
von_koch-random-55-5	1	179	7008	3453	20	215471989515	833754.338104	
von_koch-random-55-5	1	179	7008	3453	25	302960501061	1075293.128372	
von_koch-random-55-5	1	179	7008	3453	30	259873544690	1307276.602566	
von_koch-random-55-5	2	213	9808	4831	5	60766137327	157451.970505	
von_koch-random-55-5	2	213	9808	4831	10	178349017963	386270.830367	
von_koch-random-55-5	2	213	9808	4831	15	190434381448	638871.910943	
von_koch-random-55-5	2	213	9808	4831	20	293419202900	935414.207870	
von_koch-random-55-5	2	213	9808	4831	25	402569274449	1196208.417625	
von_koch-random-55-5	2	213	9808	4831	30	345918016526	1460881.004399	
von_koch-random-55-2	0	163	6496	3209	5	38616890032	1497.472247	
von_koch-random-55-2	0	163	6496	3209	10	90956487492	3211.463728	
von_koch-random-55-2	0	163	6496	3209	15	172195036234	5408.887680	
von_koch-random-55-2	0	163	6496	3209	20	195098981617	7480.807047	
von_koch-random-55-2	0	163	6496	3209	25	193172652392	9578.636186	
von_koch-random-55-2	0	163	6496	3209	30	281960939653	11911.581660	
von_koch-random-55-2	1	179	7554	3729	5	29009657622	1497.472247	
von_koch-random-55-2	1	179	7554	3729	10	82220545216	3302.445459	
von_koch-random-55-2	1	179	7554	3729	15	225354071161	5568.425157	
von_koch-random-55-2	1	179	7554	3729	20	204919038018	8025.351692	
von_koch-random-55-2	1	179	7554	3729	25	302691096836	10266.430096	
von_koch-random-55-2	1	179	7554	3729	30	294713817280	12704.444639	
von_koch-random-55-2	2	213	10329	5093	5	70690082924	1497.472247	
von_koch-random-55-2	2	213	10329	5093	10	141577154429	3504.628104	
von_koch-random-55-2	2	213	10329	5093	15	200641636931	5955.166472	
von_koch-random-55-2	2	213	10329	5093	20	337309543037	8652.249606	
von_koch-random-55-2	2	213	10329	5093	25	367766037355	11384.704610	
von_koch-random-55-2	2	213	10329	5093	30	475842419229	14092.043187	
