#solverIteratedGlobal	
#Instance	Iteration	Segments	Edges	Vertices	Max k	Time	Solution value	Upper bound value	
random-2-opt-60-1337	0	193	7435	3681	5	274155135	8254.095347	
random-2-opt-60-1337	0	193	7435	3681	10	1203939309	20769.473295	
random-2-opt-60-1337	0	193	7435	3681	15	6673097258	34851.555893	
random-2-opt-60-1337	0	193	7435	3681	20	20901995930	58960.089939	
random-2-opt-60-1337	0	193	7435	3681	25	21576628412	73330.758137	
random-2-opt-60-1337	0	193	7435	3681	30	32137124222	93006.839458	
random-2-opt-60-1337	1	209	8801	4356	5	241356357	11226.621180	
random-2-opt-60-1337	1	209	8801	4356	10	1300191260	22828.998237	
random-2-opt-60-1337	1	209	8801	4356	15	11355553168	39006.253027	
random-2-opt-60-1337	1	209	8801	4356	20	21407948947	59898.722463	
random-2-opt-60-1337	1	209	8801	4356	25	30966190536	81199.735032	
random-2-opt-60-1337	1	209	8801	4356	30	41879441682	100206.351034	
random-2-opt-60-1337	2	246	12082	5978	5	571803457	11258.036407	
random-2-opt-60-1337	2	246	12082	5978	10	956351999	24635.934589	
random-2-opt-60-1337	2	246	12082	5978	15	13061243674	47209.984291	
random-2-opt-60-1337	2	246	12082	5978	20	19546132908	67703.130646	
random-2-opt-60-1337	2	246	12082	5978	25	26242367491	86620.294620	
random-2-opt-60-1337	2	246	12082	5978	30	46678734506	109591.025302	
von_koch-random-55-3	0	163	5373	2645	5	58373066	3034.400093	
von_koch-random-55-3	0	163	5373	2645	10	1397130368	8638.052235	
von_koch-random-55-3	0	163	5373	2645	15	5534091263	14460.640395	
von_koch-random-55-3	0	163	5373	2645	20	12182105115	20302.409869	
von_koch-random-55-3	0	163	5373	2645	25	21321216085	26353.990358	
von_koch-random-55-3	0	163	5373	2645	30	18769841520	32418.536703	
von_koch-random-55-3	1	179	6153	3026	5	68423409	3034.400093	
von_koch-random-55-3	1	179	6153	3026	10	2551125263	10383.784959	
von_koch-random-55-3	1	179	6153	3026	15	7023436799	16127.514910	
von_koch-random-55-3	1	179	6153	3026	20	16862622194	22771.489650	
von_koch-random-55-3	1	179	6153	3026	25	18841872054	29003.545357	
von_koch-random-55-3	1	179	6153	3026	30	24632641344	35371.459408	
von_koch-random-55-3	2	213	8481	4170	5	116813937	3068.561437	
von_koch-random-55-3	2	213	8481	4170	10	4432620468	9997.105009	
von_koch-random-55-3	2	213	8481	4170	15	12639364657	17383.686551	
von_koch-random-55-3	2	213	8481	4170	20	32893235161	26072.762744	
von_koch-random-55-3	2	213	8481	4170	25	54575409478	33545.987601	
von_koch-random-55-3	2	213	8481	4170	30	60731946561	40581.196251	
von_koch-random-55-4	0	163	5982	2948	5	87260680	10853.916524	
von_koch-random-55-4	0	163	5982	2948	10	1124130768	26795.382061	
von_koch-random-55-4	0	163	5982	2948	15	1812576516	43393.739817	
von_koch-random-55-4	0	163	5982	2948	20	4756001175	58618.734908	
von_koch-random-55-4	0	163	5982	2948	25	15438501832	75652.544762	
von_koch-random-55-4	0	163	5982	2948	30	29011448150	96500.672126	
von_koch-random-55-4	1	179	6789	3342	5	103527912	10853.916524	
von_koch-random-55-4	1	179	6789	3342	10	634954073	26719.392129	
von_koch-random-55-4	1	179	6789	3342	15	2136488574	45428.228181	
von_koch-random-55-4	1	179	6789	3342	20	7280491720	66643.988625	
von_koch-random-55-4	1	179	6789	3342	25	12948386719	83599.152108	
von_koch-random-55-4	1	179	6789	3342	30	29960459349	103632.441067	
von_koch-random-55-4	2	213	9115	4480	5	146685625	10853.916524	
von_koch-random-55-4	2	213	9115	4480	10	898486644	26757.635882	
von_koch-random-55-4	2	213	9115	4480	15	4028593558	46377.953030	
von_koch-random-55-4	2	213	9115	4480	20	8757720244	67299.442521	
von_koch-random-55-4	2	213	9115	4480	25	26684237379	89605.467888	
von_koch-random-55-4	2	213	9115	4480	30	41666829847	109443.734305	
von_koch-random-60-2	0	193	8426	4153	5	230335853	1183.302276	
von_koch-random-60-2	0	193	8426	4153	10	1133625257	2806.620116	
von_koch-random-60-2	0	193	8426	4153	15	11767890672	5344.033199	
von_koch-random-60-2	0	193	8426	4153	20	22975149756	7412.090765	
von_koch-random-60-2	0	193	8426	4153	25	56200697105	10217.428467	
von_koch-random-60-2	0	193	8426	4153	30	68979004924	12573.718178	
von_koch-random-60-2	1	209	9717	4787	5	273713520	1183.302276	
von_koch-random-60-2	1	209	9717	4787	10	1381801981	2806.620116	
von_koch-random-60-2	1	209	9717	4787	15	13018623767	5076.058209	
von_koch-random-60-2	1	209	9717	4787	20	32681317499	7615.369806	
von_koch-random-60-2	1	209	9717	4787	25	60114118024	10549.975086	
von_koch-random-60-2	1	209	9717	4787	30	86033590462	12946.621325	
von_koch-random-60-2	2	246	13518	6665	5	501056523	1417.199917	
von_koch-random-60-2	2	246	13518	6665	10	3899293281	3569.078807	
von_koch-random-60-2	2	246	13518	6665	15	16193688737	6110.383414	
von_koch-random-60-2	2	246	13518	6665	20	26227526556	8652.824667	
von_koch-random-60-2	2	246	13518	6665	25	43001966714	11243.646005	
von_koch-random-60-2	2	246	13518	6665	30	87494272056	14732.536950	
von_koch-random-60-5	0	193	7031	3462	5	155655156	119684.385620	
von_koch-random-60-5	0	193	7031	3462	10	4189134245	345263.239060	
von_koch-random-60-5	0	193	7031	3462	15	3692699254	449034.780578	
von_koch-random-60-5	0	193	7031	3462	20	6358533257	624448.676660	
von_koch-random-60-5	0	193	7031	3462	25	28816021987	939054.055313	
von_koch-random-60-5	0	193	7031	3462	30	44581560166	1179523.727744	
von_koch-random-60-5	1	209	8390	4132	5	121500085	92758.912448	
von_koch-random-60-5	1	209	8390	4132	10	4117187940	354156.127320	
von_koch-random-60-5	1	209	8390	4132	15	4844698334	548301.701328	
von_koch-random-60-5	1	209	8390	4132	20	11059218352	776286.926930	
von_koch-random-60-5	1	209	8390	4132	25	17770175475	1004365.603334	
von_koch-random-60-5	1	209	8390	4132	30	34741560472	1277726.239386	
von_koch-random-60-5	2	246	11869	5850	5	535284553	128307.143653	
von_koch-random-60-5	2	246	11869	5850	10	4426423446	378276.234322	
von_koch-random-60-5	2	246	11869	5850	15	8546182081	607597.898260	
von_koch-random-60-5	2	246	11869	5850	20	22421713395	879244.056734	
von_koch-random-60-5	2	246	11869	5850	25	16456160735	1110017.248987	
von_koch-random-60-5	2	246	11869	5850	30	31903889950	1407067.371441	
