#solverGreedyLocalGlobal	
#Instance	Iteration	Segments	Edges	Vertices	Max k	Time	Solution value	Upper bound value	
random-2-opt-60-1337	0	193	7435	3681	5	26488832	6370.144074	
random-2-opt-60-1337	0	193	7435	3681	10	99017186	18170.733772	
random-2-opt-60-1337	0	193	7435	3681	15	223524193	25923.415742	
random-2-opt-60-1337	0	193	7435	3681	20	399210483	34941.060374	
random-2-opt-60-1337	0	193	7435	3681	25	618418352	47940.883036	
random-2-opt-60-1337	0	193	7435	3681	30	911352430	63196.074748	
random-2-opt-60-1337	1	209	8801	4356	5	37793677	10140.435678	
random-2-opt-60-1337	1	209	8801	4356	10	170995184	20628.638736	
random-2-opt-60-1337	1	209	8801	4356	15	346921536	29855.858579	
random-2-opt-60-1337	1	209	8801	4356	20	602586060	41779.533461	
random-2-opt-60-1337	1	209	8801	4356	25	928164862	57639.600401	
random-2-opt-60-1337	1	209	8801	4356	30	1360268199	75787.584061	
random-2-opt-60-1337	2	246	12082	5978	5	60272195	10140.435678	
random-2-opt-60-1337	2	246	12082	5978	10	292505396	24635.934589	
random-2-opt-60-1337	2	246	12082	5978	15	671154625	41173.240779	
random-2-opt-60-1337	2	246	12082	5978	20	1183174041	57112.958685	
random-2-opt-60-1337	2	246	12082	5978	25	1828003395	79255.574088	
random-2-opt-60-1337	2	246	12082	5978	30	2636131466	98970.989331	
von_koch-random-55-3	0	163	5373	2645	5	19512458	3034.400093	
von_koch-random-55-3	0	163	5373	2645	10	57513930	3989.454912	
von_koch-random-55-3	0	163	5373	2645	15	146180565	9528.956143	
von_koch-random-55-3	0	163	5373	2645	20	279474397	12322.373959	
von_koch-random-55-3	0	163	5373	2645	25	454819515	18231.014382	
von_koch-random-55-3	0	163	5373	2645	30	667391742	23460.864914	
von_koch-random-55-3	1	179	6153	3026	5	23107050	3034.400093	
von_koch-random-55-3	1	179	6153	3026	10	71408568	3989.454912	
von_koch-random-55-3	1	179	6153	3026	15	177368910	9372.502341	
von_koch-random-55-3	1	179	6153	3026	20	354629318	14504.255631	
von_koch-random-55-3	1	179	6153	3026	25	567422852	20218.051322	
von_koch-random-55-3	1	179	6153	3026	30	841592907	26496.357851	
von_koch-random-55-3	2	213	8481	4170	5	36440212	3068.561437	
von_koch-random-55-3	2	213	8481	4170	10	113676283	4424.031576	
von_koch-random-55-3	2	213	8481	4170	15	263369603	7755.638869	
von_koch-random-55-3	2	213	8481	4170	20	452578201	11022.833981	
von_koch-random-55-3	2	213	8481	4170	25	730984906	17201.262211	
von_koch-random-55-3	2	213	8481	4170	30	1102945899	22439.571284	
von_koch-random-55-4	0	163	5982	2948	5	27479954	10853.916524	
von_koch-random-55-4	0	163	5982	2948	10	112841761	25424.045483	
von_koch-random-55-4	0	163	5982	2948	15	248756620	39821.789292	
von_koch-random-55-4	0	163	5982	2948	20	421142156	52555.553711	
von_koch-random-55-4	0	163	5982	2948	25	607905293	64237.937696	
von_koch-random-55-4	0	163	5982	2948	30	833090179	75560.997756	
von_koch-random-55-4	1	179	6789	3342	5	31851606	10853.916524	
von_koch-random-55-4	1	179	6789	3342	10	129708419	26386.579549	
von_koch-random-55-4	1	179	6789	3342	15	285317708	44055.261224	
von_koch-random-55-4	1	179	6789	3342	20	490785810	59799.586878	
von_koch-random-55-4	1	179	6789	3342	25	741281496	78360.897187	
von_koch-random-55-4	1	179	6789	3342	30	1039030578	92920.613021	
von_koch-random-55-4	2	213	9115	4480	5	47448696	10853.916524	
von_koch-random-55-4	2	213	9115	4480	10	188866634	26386.579549	
von_koch-random-55-4	2	213	9115	4480	15	407969679	44583.332097	
von_koch-random-55-4	2	213	9115	4480	20	709642909	61582.828425	
von_koch-random-55-4	2	213	9115	4480	25	1070255859	77870.850619	
von_koch-random-55-4	2	213	9115	4480	30	1494272817	97445.851345	
von_koch-random-60-2	0	193	8426	4153	5	50088017	1180.145614	
von_koch-random-60-2	0	193	8426	4153	10	161462397	2548.034828	
von_koch-random-60-2	0	193	8426	4153	15	322799649	3513.932925	
von_koch-random-60-2	0	193	8426	4153	20	546667540	4518.234304	
von_koch-random-60-2	0	193	8426	4153	25	873082053	6370.176968	
von_koch-random-60-2	0	193	8426	4153	30	1283587812	8324.287146	
