#solverIteratedLocal	
#Instance	Iteration	Segments	Edges	Vertices	Max k	Time	Solution value	Upper bound value	
von_koch-random-60-2	1	209	9717	4787	10	1041462756	2806.620116	
von_koch-random-60-2	1	209	9717	4787	15	11774213053	5076.058209	
von_koch-random-60-2	1	209	9717	4787	20	31056803163	7615.369806	
von_koch-random-60-2	1	209	9717	4787	25	58971351244	10549.975086	
von_koch-random-60-2	1	209	9717	4787	30	85307960976	12946.621325	
von_koch-random-60-2	2	246	13518	6665	5	402984314	1417.199917	
von_koch-random-60-2	2	246	13518	6665	10	3413921637	3569.078807	
von_koch-random-60-2	2	246	13518	6665	15	14714173590	6110.383414	
von_koch-random-60-2	2	246	13518	6665	20	25125456523	8652.824667	
von_koch-random-60-2	2	246	13518	6665	25	42175864023	11243.646005	
von_koch-random-60-2	2	246	13518	6665	30	87296651975	14732.536950	
von_koch-random-60-5	0	193	7031	3462	5	109235918	119684.385620	
von_koch-random-60-5	0	193	7031	3462	10	3611733070	345263.239060	
von_koch-random-60-5	0	193	7031	3462	15	3188901731	449034.780578	
von_koch-random-60-5	0	193	7031	3462	20	5658743875	624448.676660	
von_koch-random-60-5	0	193	7031	3462	25	27590322077	939054.055313	
von_koch-random-60-5	0	193	7031	3462	30	43882960847	1179523.727744	
von_koch-random-60-5	1	209	8390	4132	5	84855575	92758.912448	
von_koch-random-60-5	1	209	8390	4132	10	3619731996	354156.127320	
von_koch-random-60-5	1	209	8390	4132	15	4542063583	548301.701328	
von_koch-random-60-5	1	209	8390	4132	20	10743482276	776286.926930	
von_koch-random-60-5	1	209	8390	4132	25	16938538754	1004365.603334	
von_koch-random-60-5	1	209	8390	4132	30	34699711778	1277726.239386	
von_koch-random-60-5	2	246	11869	5850	5	403055154	128307.143653	
von_koch-random-60-5	2	246	11869	5850	10	3935627849	378276.234322	
von_koch-random-60-5	2	246	11869	5850	15	8019676142	607597.898260	
von_koch-random-60-5	2	246	11869	5850	20	23157917556	879244.056734	
von_koch-random-60-5	2	246	11869	5850	25	16342270463	1110017.248987	
von_koch-random-60-5	2	246	11869	5850	30	31976068669	1407067.371441	
